wn,ar...1.,ar...2.,ar...3.,ar...4.,ar...5.,ar...6.,ma,arma...1.,arma...2.,arma...3.,arma...4.,arma...5.,arma...6.,arima...1.,arima...2.,arima...3.,arima...4.,arima...5.,arima...6.,arfima...1.,arfima...2.,arfima...3.,arfima...4.,arfima...5.,arfima...6.,tar...1.,tar...2.,tar...3.,tar...4.,tar...5.,tar...6.,setar...1.,setar...2.,setar...3.,setar...4.,setar...5.,setar...6.,arma_tren1,arma_tren2,arma_season1
0.508134106,-0.753926431,-1.154755015,-0.691235116,-0.407694738,-0.040583607,-1.006170428,0.210960956,-0.169008997,0.541310172,1.361714718,-0.687434675,-0.364859989,-1.183199314,-12.19356504,-27.58515581,16.59293571,6.255309845,8.435722345,7.494242106,-0.750464945,1.216659676,0.14697653,1.244934902,-7.144269607,2.075231385,0.966215768,-0.189203574,0.852722833,1.038668178,0.574016573,5.647826004,-1.045439967,0.057913131,0.710096235,-0.977185094,1.204737719,1.244304839,83.28288282,-31500.01712,-5.175324931
-0.066628378,1.08519336,0.868561578,0.475783084,0.365890098,0.390426129,-0.498893813,0.288864586,2.464975801,0.003492834,0.335268479,-0.81937558,1.520476628,-1.966755402,-11.74139095,-29.98008339,16.10015398,5.704820921,8.857023886,7.27011237,1.985491245,-0.364000736,-0.067047889,0.189345653,-5.895817369,-1.065021705,-0.633942668,-0.770408136,3.289130301,-1.991157542,1.361203582,6.458307013,1.543451934,-1.457517862,-0.549879204,2.358548151,2.366000811,0.593423347,83.26071636,-31725.23928,-2.129358146
-0.435197237,1.802474864,2.431724257,2.73157058,2.815737898,2.93531934,2.330144457,-0.950181204,-3.478451746,0.315947178,2.001325715,0.817594308,0.923276563,-2.083599874,-12.18768694,-30.66796177,13.49729756,4.343897484,8.699297197,6.90834651,-1.553207195,1.699645686,0.5586568,0.428264215,-5.487856034,-0.36712689,-0.822343813,1.362532769,1.319994933,-1.033057329,-2.190424945,6.251869718,0.64493625,-0.350034597,0.774939028,-0.445063438,-0.303238886,2.381644432,83.22315912,-31951.27684,1.521499076
-0.879585023,-0.90549485,-0.255957176,0.443575469,0.998306317,1.890860263,2.813862538,-0.156876947,2.773980805,-1.118474011,0.309731457,-1.12126541,1.241871879,-3.371021396,-12.05518515,-30.6578821,12.46489296,4.60009225,9.414037721,7.749007307,-0.200920224,0.738036631,2.216785592,0.100404566,-5.921958541,1.528103744,0.032372623,1.048451111,3.220206443,-0.546867132,-1.337325721,5.786853604,0.303576901,0.43376831,0.322201352,0.89062711,0.959798217,1.132863453,81.95263612,-32179.34736,2.322928007
0.809743046,0.770560822,0.057998327,-0.08874209,0.055446088,0.711959562,2.488091741,1.664250104,-4.946548692,-1.074495378,-0.671896728,-1.13338236,1.388985965,-3.013272193,-10.77178426,-32.94834664,10.99673645,4.767383451,9.185800032,8.108143375,-1.761794511,-0.08093886,2.613684613,0.69041332,-6.892359619,-1.133218073,0.981607507,0.633761213,1.711782638,0.853754678,0.040203911,6.074893288,1.554369795,1.319191398,1.647615062,-1.141489044,2.203753123,1.76652111,82.82947314,-32406.07053,0.765920012
0.761293752,0.368299639,1.038605049,1.070678588,1.067348988,1.346588204,3.301086946,1.283378485,4.73200371,0.352997688,1.208811286,0.919303465,0.308223081,-1.126980679,-9.9413871,-34.4536342,10.35411693,2.956030987,7.365485814,7.991716228,2.536888793,-0.537670035,3.281110277,1.570434564,-9.574374723,0.380954689,-0.720149156,-0.201012878,-0.684416147,-0.977500936,1.365008669,6.39528526,-0.445827989,-0.251360729,0.825213828,-1.000359841,2.430260429,0.853453793,82.92785819,-32634.37214,-1.980462021
-0.403131973,-0.333050154,-0.417022498,-0.108648337,0.10515442,0.537054803,2.969397773,-0.861846628,-1.660493106,1.469030703,0.736746802,1.229312179,-1.287022917,-0.77162579,-8.30981,-34.80877529,9.536636267,3.547007462,7.444241656,9.49580564,-1.265161727,0.207934825,-0.580132722,0.408652945,-11.3002209,2.876583312,0.991840712,-0.871355667,0.738308199,0.779580178,-0.096231289,6.835954802,-0.629368241,-0.507280176,-1.38427314,-0.331258993,-0.269334081,0.837029183,84.31066749,-32862.18933,-1.998065487
1.249046628,0.747437172,0.614501033,0.458556867,0.458207476,0.662513955,3.120150029,-1.116998552,1.097632737,-1.21373109,1.377213899,-1.474794562,-0.301576419,-1.381197966,-9.578312656,-33.41526147,7.914579643,1.53645705,8.534627125,9.981051273,0.511440088,0.501839893,1.89106644,-0.320100077,-13.19223619,-5.977477062,-1.735242452,-1.034186177,-2.121910598,-1.472459557,-0.120516175,5.511488945,-0.63895652,0.501366131,-1.151729291,-1.107416734,0.022044131,-1.081353,84.41648483,-33092.08352,0.220706281
0.231117049,-0.455331877,-0.028438835,0.171505891,0.263182326,0.48236716,3.025496605,0.084716338,0.327070776,1.011640561,2.044860759,-1.448669462,1.181611933,-2.873283626,-9.939458608,-35.00324885,7.257761946,-0.256939581,9.078126092,9.699331651,-0.794877797,0.830300796,-0.083303637,-2.109335935,-13.90647862,3.87908317,-2.461838486,-1.005394132,-0.388240547,0.215603388,-0.405789644,5.261258051,-1.593799946,0.119882875,-1.211004156,0.781195289,-0.222629053,1.391918244,83.68627826,-33323.61372,1.934593143
1.138393904,2.790833587,2.392410432,2.363884309,2.407353131,2.573981762,5.103981842,-0.43938346,-0.601903163,0.722052527,-0.517961278,0.716117173,0.369602111,-2.797883133,-9.978807648,-36.77757747,7.227417959,-2.453803118,8.50859504,10.30857922,1.462148044,-0.183909307,0.358005938,-1.548975215,-15.1966876,-1.085806651,-0.686389849,-1.094967516,-1.107944401,1.625051691,-0.31079671,7.569059454,-1.61053029,-1.237702602,-2.813558748,1.284176131,-0.409936596,0.709881675,84.40270363,-33554.4973,1.189694037
0.218022378,-1.116991761,0.437794294,1.158370036,1.63549378,2.424351172,5.988342125,-2.545873714,-2.185402215,-0.508560466,-0.379662875,0.050502474,0.397891287,-1.307003755,-9.449854988,-38.33829447,7.078941336,-3.98489755,7.824252165,12.10396082,-0.259125881,-0.336117116,0.355443941,-2.309317617,-16.27127634,-1.548879664,0.116319981,-1.510330334,0.53010627,-2.922836109,2.476876609,7.407518452,-2.854602875,1.185492333,-1.490728546,1.109364663,-0.677017203,-0.913439605,85.56784327,-33785.73216,-2.447408189
-0.564939917,1.265909417,0.085499114,0.144779828,0.42416621,1.2303573,5.650124744,-0.410336981,3.201695712,-0.384887593,-1.063641314,1.58890816,-0.703945541,0.226158892,-10.53312573,-38.58307248,7.510965838,-4.469138251,6.213155415,12.08321029,-0.203125925,-0.694781474,0.159577376,-2.069160908,-16.38437555,2.965049841,1.815848175,-0.169406959,-0.567721537,0.925201503,-2.212880668,7.844846431,-0.384802484,1.520594933,-1.404061856,-0.913381736,0.287989956,0.661739072,87.68301479,-34016.81699,-3.396790797
-0.767644924,-0.706528342,0.398590487,0.41831215,0.475206754,0.924933053,5.517902403,-0.29892712,-2.655271145,-0.009698696,1.880558908,1.03835086,-0.612558402,1.203714502,-9.909220671,-38.28364925,7.222444335,-4.930215011,4.151949457,11.99084269,-1.098052903,0.46955435,-0.063640763,-0.272079855,-17.82556521,-2.439549635,-2.079389614,0.926173559,-0.708619011,-0.075403164,0.382943394,7.315499552,-2.086741222,0.52104021,-1.091899468,-0.024550525,-0.57422331,0.909066692,88.57983404,-34249.92017,-3.187558812
-0.556838372,2.649297707,1.853986003,1.971590983,2.060942874,2.38339542,6.979534361,-1.071246838,0.64301077,-0.324665738,1.234149963,0.39766533,-0.962814987,-0.708940716,-9.549961502,-38.51136992,8.415631136,-5.714100344,4.392477533,11.63549518,-0.688060882,0.221167524,0.296476485,-2.169686698,-17.62801766,1.712187327,-0.693296623,0.080384624,0.98143187,1.902034774,0.409975508,7.799842803,-1.069728909,0.589954609,-0.842333527,0.603224169,1.530654848,-0.996246629,88.31370199,-34484.9863,-0.753821718
0.705295448,-2.409322619,-0.766549085,-0.222113782,0.181139604,0.928403484,6.256626241,1.159764447,1.702815767,1.805361079,-2.082550832,0.011645233,1.461331733,-2.717238018,-9.193556017,-40.20131166,8.626768051,-6.228832629,2.340987698,11.48861341,3.52246155,0.370091352,-0.403477362,-0.190157234,-16.32172167,-1.89234056,-2.246743234,1.62833084,1.316510207,-2.035073693,0.743985797,7.640427415,0.601894883,-0.392497269,-2.262337487,-0.043426101,2.478754135,2.074833528,88.8796826,-34720.02032,1.876301857
-1.665395836,4.480772439,2.619001716,2.33459346,2.330496042,2.683743476,7.943345699,0.128195436,-1.53152572,-0.185016137,1.036859856,-0.156534882,0.460825587,-2.314054069,-8.57675034,-41.33108529,8.323417377,-6.146846075,2.079787733,11.71041556,-2.035166995,0.840288998,-0.402641335,0.062606539,-14.95806531,1.18237951,-0.58687844,1.347137324,0.465630606,-0.762305542,-1.689322865,6.637308435,-0.797739963,-0.795862449,-1.007727438,-0.257622425,1.443858721,1.02887712,89.03944128,-34956.26056,-0.442079896
1.63871964,-4.987140759,-2.00204625,-1.187904909,-0.721395959,0.119051827,6.194565566,0.381244582,3.28779649,1.215315471,0.086622306,-1.717591192,0.347946115,-0.742995654,-8.526419291,-42.18058125,9.296225188,-6.924176609,1.509143372,12.52951002,0.481188346,-1.847040507,0.209585276,0.182461475,-14.04623201,0.319335642,0.701682083,1.549884129,-0.008110772,0.27551352,-0.851890701,5.475341676,-1.560372918,0.196813207,-0.541778848,0.779825987,-0.381305591,1.049990243,88.34363859,-35194.15636,-2.641966172
-0.678508063,5.689655628,2.002047445,1.320019436,1.129089349,1.248849676,6.776337954,-0.753243955,-4.666199257,0.206227445,-1.254421437,-0.460230614,0.46618019,0.537672019,-7.524131186,-42.60911032,10.87687578,-9.403383912,-0.063416861,14.00392735,-0.90548521,-0.908839774,0.390436921,-1.097171922,-13.57300958,-1.462066591,-2.36587804,-0.392134347,0.597713565,0.115282551,0.158243751,5.979907685,0.036593617,0.570679055,-0.467132375,-0.286580551,-0.605012946,1.053982514,88.57295391,-35431.92705,-4.384368494
-0.394156036,-4.266817912,0.053053175,0.721870209,0.966781088,1.353412023,6.952576312,-1.11095213,5.647734325,-0.876299866,-0.298974124,-0.527420948,-2.394396871,1.185402575,-6.644746989,-41.09218909,12.48758724,-11.48796321,-0.949638931,14.09696432,1.295457832,-0.085319066,-0.496703858,-1.005146546,-14.35505962,1.475843885,-0.688369886,-1.843152369,0.019809375,1.091885104,0.213843366,6.636460943,0.566399841,-0.897036141,-0.059987409,-0.271322958,0.064844868,0.388018798,88.87583998,-35670.42416,-2.889375536
0.063325686,3.395805829,-0.465551562,-0.516517313,-0.347652183,0.097034517,5.812988389,-0.286281461,-7.516926192,2.048539408,0.511781557,1.245882816,-0.748928397,0.725558411,-6.526617755,-41.30328685,13.79246638,-14.20286397,-1.558550515,14.2940583,-1.641574305,1.213025231,0.657978094,-0.302395304,-14.00493004,-0.690904761,0.258245137,1.872817861,-0.864617333,-1.183606184,0.392156991,5.45572817,0.536099623,0.281464338,-0.877027474,0.969383698,0.575808669,0.692932682,87.91753642,-35910.98246,-0.303519579
0.805194767,-3.732964216,-0.490518345,-0.625087239,-0.711504189,-0.637925163,4.554950579,-1.212785036,6.805292161,0.486423812,0.830907106,0.328466321,-1.618071804,0.497290248,-5.355279445,-41.33691905,16.36510367,-14.76286702,-0.6417995,15.22242219,1.955185606,1.860878017,1.119127298,0.865147986,-13.28679147,1.472278765,-0.235716697,2.058366168,-0.570410021,0.824906096,2.685574893,6.03719913,-1.504485573,-0.555819649,-1.400220229,0.353432963,1.20295426,0.647939928,89.31489475,-36149.98511,1.049519053
0.968491709,1.40438067,-1.759079786,-1.892778401,-2.026437543,-2.21045719,2.144168397,-1.33593912,-4.354899276,-0.89417307,0.4545755,-0.228496391,-0.505934374,0.286448042,-4.776068582,-42.04141739,16.93410682,-12.9336418,2.095179073,15.12027823,-1.506990662,1.996350315,-0.256345285,-0.275746214,-13.66524445,-1.003842958,1.730942421,-1.299204709,0.44427852,-1.409259911,-2.245030777,5.208094277,-2.397607885,0.417088814,-0.555203722,1.186013494,-2.8517274,0.009166179,90.66263547,-36389.83736,3.218556894
-0.597315129,-1.455188162,0.512386355,-0.001967719,-0.393889313,-1.075428435,1.738505998,-0.409690512,1.525152422,2.280242616,-1.13728813,0.542240445,-0.506571282,-2.818319124,-3.876814139,-43.49308474,18.8302716,-13.15630449,5.046694028,15.62399178,-0.523493539,-1.731415985,0.111713385,-1.91071457,-13.28103221,-0.297255986,-3.132841362,0.450938961,2.166173509,0.145752951,-0.983054327,5.566523796,-0.391460881,0.21589877,-0.384060698,-0.207434232,0.381793032,0.447284375,92.57877339,-36629.92123,2.022722776
-0.660770024,2.8778654,1.363241511,1.568392826,1.528807122,1.13802468,3.132851452,0.653391037,-0.119682551,0.711253625,-1.177242485,0.088368451,-0.822511125,-3.113578527,-4.198939674,-43.2714931,21.72026626,-14.33763113,7.96715207,17.62951159,2.387780901,-0.745059479,0.378387036,-1.880718821,-12.95424322,0.97718296,-2.242730146,1.16977441,1.092245636,0.868765842,0.783313077,6.022338622,-0.467218767,0.03001947,-0.958378059,0.354531027,-0.411847512,0.721073163,92.91719972,-36872.3828,-1.140830661
-1.35567555,-1.687805413,0.356976842,0.745434164,1.055154159,1.357483319,3.721839754,-1.248128962,-0.840471902,0.097451819,-0.775812119,0.224834084,0.279319891,-0.723770588,-2.574112102,-44.21420866,23.57255341,-15.74465012,10.8805683,17.34202796,-1.801313589,0.648348304,0.105931927,-1.873320697,-13.23407915,-0.665433863,-3.341079161,1.474307748,-0.193654244,-1.464758032,-1.354029036,8.28461784,0.387715408,0.686642354,-1.702000215,-0.590388543,-2.052725695,0.23200727,92.21552165,-37116.68448,-0.672921857
-2.829084601,1.852893588,0.19107798,0.2593253,0.439384132,0.876862044,3.683524495,-1.340082165,1.430172024,-0.927439997,-0.800109647,-1.706817969,-0.0153491,-0.873331801,-2.235377238,-41.77260545,25.62372226,-15.55347213,13.10442318,18.13350072,0.930409745,0.964619096,0.820186212,-1.40554629,-11.87031231,0.848005942,-2.372044395,-0.201636777,2.982187449,0.230826075,0.319081999,7.665597126,1.033136153,-1.07871994,-0.63103869,-1.495898699,1.419001659,-1.097359015,92.98739999,-37360.3126,1.076409333
0.019759157,-2.535194351,-0.944021314,-0.893522652,-0.823651709,-0.516845304,2.447581923,0.546553895,-1.06177072,0.127617755,0.116219949,0.211815592,0.274225663,-2.078964401,-1.182697973,-40.91820095,27.69864294,-15.30709596,13.66896066,18.47046303,-0.979713229,0.648103515,-1.282244858,-1.685313374,-11.59726049,-3.285348711,0.071603711,1.203512234,-0.198429063,1.534835949,0.239272336,9.252263495,-0.79124702,1.065283671,0.932434006,-1.337359007,0.634547146,0.003802886,93.78541348,-37604.71459,2.109465695
-1.140808784,0.404268249,-1.499798142,-1.788054402,-1.959771838,-2.084144789,0.325417063,-0.084965297,1.887351686,0.413967004,0.839916911,1.222619254,1.285419617,-3.745100446,-0.990344047,-40.67781019,30.36925083,-14.73796636,14.16785397,17.71959863,0.155490101,0.602360474,0.451596125,1.096725429,-12.62698703,2.469537477,1.021280112,0.448414036,0.840080453,-1.050768449,-0.87322013,8.467733146,-0.160826609,-0.485024827,1.289547381,0.221907425,-0.385787972,1.185946927,93.02100067,-37851.479,2.00106171
-0.822934831,1.337861668,2.301622349,1.880508532,1.505725908,0.868045176,1.994578449,-0.095993574,-2.83425587,0.473093466,-0.306223135,-1.432266664,-0.685849884,-4.45875454,-1.114514988,-40.69025188,31.28885211,-13.69796804,12.86958807,17.65754311,1.583404449,-0.99758283,0.060258173,1.240799747,-14.63182318,-0.096741459,-2.576957802,1.84754402,1.280455644,1.279318286,-0.361980641,9.691411995,0.051603433,0.480321616,-2.029311624,-0.225966377,-0.403478103,1.129780206,93.01073192,-38098.28927,-1.15109279
-1.658415604,-1.562603025,-1.279176463,-0.546578377,-0.207954933,-0.011309453,1.43659308,0.628603723,2.782314566,1.772919426,-0.778459273,-0.877914596,0.559224844,-3.901784049,-0.292727345,-38.85574921,33.17788246,-12.98383996,11.59568197,17.51197431,-2.546921138,0.311178651,-0.800513037,0.547272714,-15.72832798,0.151599791,0.26965721,0.254995418,-0.436814134,-2.620951646,-0.048024854,9.397886393,1.37932669,0.311111209,0.703788216,-0.773694166,1.509153053,1.061988869,93.03531928,-38345.86468,-5.199388499
0.188037147,-0.716166018,-1.610838155,-2.067850903,-2.143304234,-2.127032522,-0.829574968,0.563172157,-1.200654123,2.21058734,0.606322387,-0.283894763,-0.260966217,-2.155786771,-1.698046702,-37.64055701,32.71144781,-12.27220297,10.16347768,16.39620646,1.90588724,-0.757691693,0.306004672,0.414197991,-13.44126465,-0.558603407,0.875971965,-0.027962461,-0.029575937,-0.756747056,-0.482624024,10.10911116,-0.684581796,0.738438959,0.687756535,-0.454326807,-1.853682617,0.520932429,93.32376568,-38593.97623,-6.026898717
1.084101734,0.435595035,0.435380881,-0.002169291,-0.423284805,-1.05976739,-0.955571853,0.813958689,0.050705302,1.648973298,-0.660001812,0.945376655,0.346473002,-0.261575038,-1.42902551,-37.5821165,34.92788776,-13.13171081,8.444507679,15.83979738,-0.178419226,-1.826842255,-1.18357902,0.277028176,-11.48668807,-0.598614581,0.048753572,-0.473322236,-0.476697812,1.097692017,1.292544096,8.89740739,-0.511343926,2.530288293,-0.606938887,-0.592993816,-1.072884797,-0.64270406,90.51715011,-38845.98285,-4.078058115
0.987033042,-0.166156528,0.051726651,0.226095933,0.183550523,-0.198027952,-0.634135664,0.269245947,0.087686845,1.08910387,-0.52322919,-0.793586223,-0.048079243,-0.453438505,-1.065392881,-38.76171727,35.50662889,-13.6838645,9.106695701,16.0307837,0.195377381,-1.16471933,-0.589887489,-0.863911148,-12.19298962,1.130298978,1.318860561,0.007568516,-0.061998729,-2.166667937,-3.508559681,8.997674012,-1.767203096,3.351395309,-0.517267044,0.971035612,0.968331179,0.192100164,90.56986548,-39095.93013,-0.87283457
0.358773142,-0.600382603,-0.770614138,-0.772533071,-0.731568426,-0.829134659,-1.320645575,-0.48730171,0.386151855,-0.252322239,-0.194858009,0.046444451,-0.682027096,0.205357083,-3.699969222,-40.15298416,35.82483277,-14.47797173,9.796572086,15.85005674,-0.80304051,0.355447282,-1.296103812,-1.631413392,-13.75846765,0.962919218,-2.186278766,1.441596839,-0.497433431,-2.020148977,0.101029091,7.522609095,-0.433204469,1.377533539,0.763320483,0.725296358,-0.086946418,0.160905405,93.01651642,-39344.28348,0.470326835
-0.674807645,-1.327028204,-1.559126891,-1.790119239,-1.940529389,-2.19902641,-3.055953564,-2.89135486,-0.214831818,0.007194194,-0.380175598,0.378344693,-0.65692243,2.037129719,-3.834205951,-41.32009962,36.43313833,-16.14425389,10.35601254,17.56054697,0.417134353,0.517113198,-0.234137352,-0.662445559,-13.2868942,-2.224334359,-0.343847938,-0.90379346,3.658984737,-0.033612646,2.783274104,6.881455507,-0.202108666,0.80805117,-0.116233086,-0.685680554,-1.053320636,0.920004764,93.42026425,-39595.47974,-1.350972615
-0.173057038,1.446084211,0.875409584,0.430770752,0.057705889,-0.627851736,-2.49859938,-1.67883039,-1.393213747,0.605675704,0.098480168,-0.086424711,-1.420310624,1.808711623,-6.230516666,-40.41707321,35.59180517,-18.07408875,10.59795543,19.96120486,0.016742795,-0.001851741,-0.101386708,1.432623,-12.74803411,0.903801613,2.041370092,-1.153308232,2.064809193,1.312495091,-0.80231229,7.219005003,1.665943309,-0.522596773,-1.477481027,-1.632134133,-0.001435822,1.621950766,94.26880379,-39847.0312,-2.367682781
-1.540597442,-0.448873382,0.502438574,0.809525332,0.858372996,0.601461713,-1.396137034,0.374520085,0.536998952,2.242294834,-0.698730829,0.574752112,0.207601945,0.281001337,-6.14113162,-40.30395467,35.03093741,-17.94922652,11.70599483,20.57784023,0.328915509,1.184859264,-0.755913567,-0.297899846,-12.22432084,-0.050584372,-2.710877053,0.183346785,0.838737811,-0.503450505,0.10584866,5.934473942,0.383982626,-0.91321605,-0.637857753,-1.854748848,-0.968661459,1.237050939,95.04877624,-40099.45122,-2.058268523
-2.684689106,1.123337111,0.518375637,0.638398534,0.805188366,0.959935752,-0.537172264,0.793569659,2.716047526,-0.510610913,-0.768306613,-1.310419129,-1.39157282,0.662430856,-6.805336076,-41.05742774,34.7225991,-19.02479293,13.04605877,22.53814831,-0.587171209,1.080533344,-0.229368732,-0.936570175,-12.19495342,-1.111507676,-0.450498339,0.470759917,0.353500105,0.145973338,-0.794955315,6.270676129,0.989363857,1.235093229,-0.903019981,0.26269839,0.735224706,0.845114374,94.4684984,-40354.0315,2.463313607
0.771315116,-1.292466156,-0.488813011,-0.34530261,-0.20094392,0.102511545,-0.764917794,-0.234039047,-3.1621205,-0.433397923,-0.780332444,1.818402351,0.453568973,2.820708402,-7.717230082,-40.49178273,34.11751473,-20.01190028,12.7227651,24.89615027,0.220005224,0.382762963,-0.86799731,-1.112712105,-13.31355596,1.405914347,-0.712146048,1.021703992,0.182329054,0.467429865,0.603261467,6.275737238,0.103813586,0.494683418,1.207118379,0.810523392,-0.702662029,-0.908910443,94.70561672,-40608.59438,4.562128481
0.017714516,3.071256357,2.103562021,1.942567077,1.887942425,1.949041434,1.219610802,1.446335899,2.942604568,-1.197655141,-1.284270265,0.125698164,-0.171389898,3.033384001,-7.993238058,-38.95426777,35.76173154,-19.40633304,10.6477801,25.64705092,-0.70977937,0.401027505,-2.156955712,0.00978169,-14.08279446,-1.945706378,-0.524208787,0.003550311,-0.622666559,-0.537484432,-1.467857415,8.141766144,-0.532291581,-1.044425711,-0.012580634,0.481698993,-0.46827083,-0.063452548,95.78830478,-40863.1117,3.144253944
1.111127288,-3.64321968,-1.720513767,-1.073345666,-0.690294716,-0.099472385,0.218560763,1.354126165,-3.212128962,-0.036794421,-0.167513342,-0.601900416,-1.375417968,1.988829598,-6.783052278,-39.20677826,34.68245612,-18.69889037,8.632195595,27.87105296,3.113087497,-0.771628617,-0.84676726,1.701189083,-15.21758166,2.796117532,2.669124774,-2.673997723,0.072921941,1.392007362,-0.274457543,8.589893522,0.180436476,0.283815218,0.379919902,2.082535916,0.599238947,-0.144632218,95.176554,-41120.12345,0.607613308
0.952192757,3.263843811,0.673151606,0.092280666,-0.084083372,-0.054842854,0.181650787,0.29817051,0.618917457,-1.111519944,0.632422026,-0.530194182,-1.043053628,1.577419002,-7.241484705,-39.77166605,34.24967557,-17.76845843,7.247379669,30.77983426,-2.007263311,-1.12843967,0.15740368,-0.894471192,-14.45926776,-0.5578989,-2.890887117,-0.134443765,1.677991962,-2.559159782,1.238747997,8.894833275,-0.201926863,0.933339891,-1.368000073,-1.982736967,0.551819532,-0.703419983,94.6192164,-41377.88078,-2.982547012
-0.897689961,-1.964946187,0.703252601,0.963285177,0.964104906,0.950576102,1.135998951,1.348056295,1.942738042,0.285887518,0.453288917,0.126596779,0.09068768,2.429154867,-6.704311636,-39.58385267,35.11391494,-17.02748005,6.601215886,33.1090127,0.197828809,0.868659094,-1.586175658,0.498460364,-14.24031029,-1.327629804,-2.297509884,3.165416616,0.715237882,1.018212175,-0.765124885,9.357080173,-0.183676687,1.829513205,-0.82276704,0.711720984,-1.110458263,-0.334387974,96.1792114,-41634.32079,-2.320772186
-1.101675005,1.412003041,-0.637749568,-0.452777045,-0.260038037,0.023781913,0.665950529,0.044893846,-2.15829487,0.007982214,-0.508837834,1.315321986,1.195185407,2.507101402,-6.264091244,-39.51660602,34.61548744,-16.887786,7.781864114,35.50632534,0.672934445,-0.146528169,-0.992021551,0.53425931,-12.81295276,-0.27358778,-1.682692672,2.432033679,0.559509907,-2.318118204,-0.888350972,8.27714212,-1.311462763,1.249222118,0.297597975,1.391373743,2.115010421,1.411122806,96.84682141,-41892.45318,-1.233590157
0.869312455,-1.069034782,0.456867782,0.247045659,0.175764151,0.21128072,0.801123431,-0.881418357,0.042998803,0.081322629,0.641537365,-0.923971422,-0.537325984,2.473913952,-7.315940786,-39.09727466,34.32864376,-19.07537043,8.856616981,35.99340422,-3.10278194,2.190343263,0.770788045,1.070986513,-13.25963518,1.901890999,0.628769704,1.907530217,-1.200153738,-1.214099315,1.69729945,7.062510041,1.440068165,0.798846668,-0.780149854,-1.508482582,-0.207570014,-0.779254649,96.36823532,-42152.53176,1.733865288
-2.247319052,2.389229292,1.244350876,1.402393422,1.444674404,1.511610276,2.148109076,2.127249306,1.111950061,0.11353376,0.680101094,-0.363089748,0.320153335,3.25836488,-9.216265076,-37.25857321,36.08413905,-20.78042779,10.01596115,38.4010006,3.0445001,0.618344301,0.442199579,0.783902214,-12.21761591,-1.590900998,-1.659380304,0.494536933,1.086121878,0.440544291,0.175542289,8.056722938,1.220101227,0.79122433,0.624671521,0.800668362,-0.28344162,1.240321087,97.49605817,-42411.80394,2.574453335
0.670565107,-2.178229412,-0.525663399,-0.168162391,0.116544391,0.576721061,1.905375119,1.449600675,1.037714221,0.939021455,-0.391720833,-1.873944935,1.13501423,3.175188845,-11.65263661,-36.77979962,35.03820422,-22.79202067,11.33756707,39.11983124,-2.318870526,-0.132479234,0.730419312,2.094018363,-12.58152851,2.302540318,0.2415055,-0.596885864,-0.223053584,1.267346534,2.443812789,7.712559179,-0.019862269,0.365745171,-0.133862214,0.171035116,-0.557965613,0.383140442,98.60273532,-42671.89726,1.210588241
-1.962428534,1.469032347,-0.281108764,-0.474557884,-0.479719684,-0.260685699,1.223463484,1.640245934,-2.876464733,-0.381848973,-1.163092198,2.530584697,1.448757408,3.103902196,-11.76615102,-36.97078583,33.95806217,-24.04924441,11.78689643,39.38118671,3.139722726,-0.44587743,0.378605593,0.76348636,-12.69197671,-3.057301139,-1.440012878,-0.523078604,1.230690519,-1.010245979,-1.559985611,8.151983741,-0.004289241,0.64274089,0.061935958,-0.869869514,0.264412457,0.347704302,98.18738638,-42934.31261,-2.158601503
-1.668433438,-1.910157738,-0.47558512,-0.540572837,-0.636000594,-0.692302905,0.51308851,-0.458365592,3.117515182,-0.906448107,0.083016161,0.611870738,1.282059119,3.504447522,-12.08951141,-36.55163884,32.13661932,-22.44792132,10.95052052,40.14781804,-3.425463939,1.926950793,0.727852043,0.786576104,-12.70275363,1.214686042,0.445956805,-0.557746013,0.124168433,-1.474668442,-0.85144729,6.996407406,1.444716845,0.885381904,0.406403521,0.226257144,1.019795879,0.516825688,98.39720242,-43196.9028,-2.598220686
0.313586964,1.477595721,-0.051312196,-0.18748896,-0.305146303,-0.518467406,0.220233415,-1.053620789,-2.889285743,1.111611747,-0.297494982,0.38654429,-1.880795226,3.535715656,-10.41905911,-36.46861252,31.668509,-21.41847757,9.742197625,40.68528763,0.923670553,1.44663398,-1.393001026,-0.040111261,-13.60207042,-0.627089771,1.314102796,-0.347507333,0.563604395,-0.802674503,2.346711321,6.125703294,-0.564336008,0.056555787,1.030120588,-0.70390207,0.738094674,0.573055596,98.21024736,-43460.68975,-0.331078969
-0.572167761,-1.765295196,-0.414934169,-0.416710151,-0.465973677,-0.642846009,-0.237248974,0.264113822,3.317015206,0.557863916,-0.170885588,-0.836746935,-1.617715131,3.228267351,-9.583341307,-35.82917665,30.2390358,-21.80114565,7.870559872,42.72397207,0.852026137,0.282273156,-1.206900241,-0.19515974,-13.3812613,1.025471419,-1.749206908,2.12968562,0.29235986,-0.683642114,-1.756862484,5.495067764,0.959482787,1.207006914,-1.281826769,0.481956543,1.190126659,-0.97693436,99.69534824,-43723.60465,2.425724474
